ID,SEQ,CONC
0,5484.213407278061,6152.247953176498
1,5455.841659069061,6148.051734685898
2,5459.5647513866425,6149.895252466202
3,5452.585091114044,6146.099232196808
4,5453.442812919617,6148.491205692291
5,5453.978011131287,6152.9848527908325
6,5456.071744441986,6154.612318992615
7,5456.724956274033,6147.354200363159
8,5457.069528579712,6149.093650341034
9,5463.368594169617,6160.394829034805
